time,u,y,ydot,i
3.053,1.0105194,-1.9913426e-05,-0.00077470412,0.49944645
3.054,1.0106363,-2.0694052e-05,-0.00078651068,0.49945916
3.055,1.010744,-2.1486374e-05,-0.00079809585,0.49947193
3.056,1.0108427,-2.229017e-05,-0.00080945892,0.49948476
3.057,1.0109326,-2.3105217e-05,-0.00082059932,0.49949764
3.058,1.0110141,-2.3931294e-05,-0.00083151668,0.49951055
3.059,1.0110873,-2.4768176e-05,-0.00084221077,0.4995235
3.06,1.0111528,-2.5615641e-05,-0.00085268153,0.49953646
3.061,1.011211,-2.6473465e-05,-0.00086292906,0.49954944
3.062,1.0112621,-2.7341425e-05,-0.0008729536,0.49956243
3.063,1.0113068,-2.8219298e-05,-0.00088275552,0.49957542
3.064,1.0113453,-2.9106862e-05,-0.00089233531,0.4995884
3.065,1.0113781,-3.0003895e-05,-0.00090169359,0.49960136
3.066,1.0114055,-3.0910175e-05,-0.00091083107,0.49961431
3.067,1.0114279,-3.1825483e-05,-0.00091974858,0.49962723
3.068,1.0114456,-3.2749599e-05,-0.00092844704,0.49964012
3.069,1.0114588,-3.3682305e-05,-0.00093692743,0.49965298
3.07,1.011468,-3.4623382e-05,-0.00094519085,0.4996658
3.071,1.0114732,-3.5572615e-05,-0.00095323845,0.49967858
3.072,1.0114748,-3.6529787e-05,-0.00096107144,0.49969131
3.073,1.011473,-3.7494686e-05,-0.0009686911,0.499704
3.074,1.011468,-3.8467099e-05,-0.00097609878,0.49971663
3.075,1.0114598,-3.9446814e-05,-0.00098329587,0.4997292
3.076,1.0114488,-4.0433621e-05,-0.00099028381,0.49974172
3.077,1.011435,-4.1427312e-05,-0.0009970641,0.49975418
3.078,1.0114185,-4.242768e-05,-0.0010036383,0.49976657
3.079,1.0113996,-4.343452e-05,-0.0010100079,0.4997789
3.08,1.0113783,-4.4447629e-05,-0.0010161745,0.49979116
3.081,1.0113547,-4.5466802e-05,-0.0010221399,0.49980335
3.082,1.0113289,-4.6491842e-05,-0.0010279057,0.49981546
3.083,1.0113011,-4.7522548e-05,-0.0010334735,0.49982751
3.084,1.0112713,-4.8558723e-05,-0.0010388452,0.49983947
3.085,1.0112395,-4.9600173e-05,-0.0010440224,0.49985136
3.086,1.011206,-5.0646704e-05,-0.0010490071,0.49986317
3.087,1.0111708,-5.1698124e-05,-0.0010538009,0.4998749
3.088,1.0111339,-5.2754243e-05,-0.0010584057,0.49988655
3.089,1.0110954,-5.3814873e-05,-0.0010628234,0.49989812
3.09,1.0110555,-5.4879828e-05,-0.0010670558,0.4999096
3.091,1.0110141,-5.5948923e-05,-0.0010711048,0.49992099
3.092,1.0109713,-5.7021977e-05,-0.0010749723,0.4999323
3.093,1.0109273,-5.8098808e-05,-0.0010786603,0.49994352
3.094,1.0108821,-5.9179238e-05,-0.0010821706,0.49995465
3.095,1.0108357,-6.0263091e-05,-0.0010855051,0.49996569
3.096,1.0107882,-6.1350191e-05,-0.0010886659,0.49997664
3.097,1.0107397,-6.2440365e-05,-0.0010916548,0.4999875
3.098,1.0106902,-6.3533444e-05,-0.0010944739,0.49999827
3.099,1.0106398,-6.4629257e-05,-0.001097125,0.50000894
3.1,1.0105886,-6.5727638e-05,-0.0010996102,0.50001953
3.101,1.0105365,-6.6828423e-05,-0.0011019313,0.50003002
3.102,1.0104836,-6.7931447e-05,-0.0011040905,0.50004041
3.103,1.0104301,-6.903655e-05,-0.0011060896,0.50005071
3.104,1.0103759,-7.0143574e-05,-0.0011079307,0.50006092
3.105,1.0103211,-7.125236e-05,-0.0011096156,0.50007103
3.106,1.0102657,-7.2362753e-05,-0.0011111465,0.50008105
3.107,1.0102097,-7.3474602e-05,-0.0011125251,0.50009097
3.108,1.0101533,-7.4587754e-05,-0.0011137536,0.5001008
3.109,1.0100964,-7.570206e-05,-0.0011148339,0.50011053
3.11,1.0100391,-7.6817373e-05,-0.0011157678,0.50012016
3.111,1.0099814,-7.7933547e-05,-0.0011165575,0.5001297
3.112,1.0099234,-7.905044e-05,-0.0011172048,0.50013915
3.113,1.009865,-8.016791e-05,-0.0011177116,0.50014849
3.114,1.0098064,-8.1285817e-05,-0.00111808,0.50015775
3.115,1.0097475,-8.2404024e-05,-0.0011183118,0.5001669
3.116,1.0096884,-8.3522396e-05,-0.0011184089,0.50017596
3.117,1.009629,-8.4640798e-05,-0.0011183733,0.50018493
3.118,1.0095695,-8.5759099e-05,-0.0011182069,0.5001938
3.119,1.0095099,-8.6877169e-05,-0.0011179115,0.50020258
3.12,1.0094501,-8.799488e-05,-0.001117489,0.50021126
3.121,1.0093902,-8.9112105e-05,-0.0011169413,0.50021985
3.122,1.0093303,-9.0228721e-05,-0.0011162703,0.50022834
3.123,1.0092703,-9.1344605e-05,-0.0011154778,0.50023674
3.124,1.0092102,-9.2459637e-05,-0.0011145656,0.50024505
3.125,1.0091501,-9.3573697e-05,-0.0011135357,0.50025326
3.126,1.00909,-9.4686669e-05,-0.0011123897,0.50026138
3.127,1.00903,-9.5798438e-05,-0.0011111295,0.50026941
3.128,1.0089699,-9.6908891e-05,-0.0011097569,0.50027735
3.129,1.0089099,-9.8017915e-05,-0.0011082736,0.50028519
3.13,1.00885,-9.9125402e-05,-0.0011066815,0.50029294
3.131,1.0087901,-0.00010023124,-0.0011049823,0.50030061
3.132,1.0087304,-0.00010133533,-0.0011031776,0.50030818
3.133,1.0086707,-0.00010243756,-0.0011012694,0.50031566
3.134,1.0086112,-0.00010353784,-0.0010992591,0.50032305
3.135,1.0085518,-0.00010463605,-0.0010971487,0.50033036
3.136,1.0084925,-0.0001057321,-0.0010949397,0.50033757
3.137,1.0084334,-0.0001068259,-0.0010926337,0.5003447
3.138,1.0083744,-0.00010791734,-0.0010902326,0.50035174
3.139,1.0083156,-0.00010900633,-0.0010877379,0.50035869
3.14,1.008257,-0.00011009278,-0.0010851512,0.50036556
3.141,1.0081986,-0.0001111766,-0.0010824741,0.50037234
3.142,1.0081404,-0.0001122577,-0.0010797083,0.50037904
3.143,1.0080824,-0.00011333599,-0.0010768554,0.50038565
3.144,1.0080246,-0.00011441138,-0.0010739168,0.50039217
3.145,1.007967,-0.00011548379,-0.0010708942,0.50039862
3.146,1.0079096,-0.00011655314,-0.0010677891,0.50040497
3.147,1.0078525,-0.00011761935,-0.001064603,0.50041125
3.148,1.0077956,-0.00011868232,-0.0010613375,0.50041745
3.149,1.007739,-0.00011974199,-0.001057994,0.50042356
3.15,1.0076826,-0.00012079829,-0.0010545741,0.50042959
3.151,1.0076265,-0.00012185112,-0.0010510791,0.50043554
3.152,1.0075707,-0.00012290042,-0.0010475106,0.50044141
3.153,1.0075151,-0.00012394611,-0.0010438699,0.50044721
3.154,1.0074598,-0.00012498814,-0.0010401586,0.50045292
3.155,1.0074047,-0.00012602641,-0.0010363779,0.50045856
3.156,1.00735,-0.00012706087,-0.0010325294,0.50046412
3.157,1.0072955,-0.00012809145,-0.0010286143,0.5004696
3.158,1.0072413,-0.00012911808,-0.0010246341,0.500475
3.159,1.0071874,-0.00013014069,-0.0010205901,0.50048033
3.16,1.0071338,-0.00013115923,-0.0010164837,0.50048559
3.161,1.0070805,-0.00013217364,-0.001012316,0.50049077
3.162,1.0070275,-0.00013318385,-0.0010080886,0.50049587
3.163,1.0069747,-0.0001341898,-0.0010038026,0.50050091
3.164,1.0069223,-0.00013519143,-0.00099945936,0.50050587
3.165,1.0068702,-0.0001361887,-0.0009950601,0.50051075
3.166,1.0068184,-0.00013718153,-0.0009906061,0.50051557
3.167,1.0067669,-0.00013816989,-0.00098609857,0.50052032
3.168,1.0067157,-0.00013915371,-0.00098153876,0.50052499
3.169,1.0066648,-0.00014013295,-0.00097692785,0.5005296
3.17,1.0066142,-0.00014110755,-0.00097226706,0.50053413
3.171,1.006564,-0.00014207747,-0.00096755755,0.5005386
3.172,1.006514,-0.00014304265,-0.00096280049,0.500543
3.173,1.0064644,-0.00014400306,-0.00095799704,0.50054733
3.174,1.0064151,-0.00014495863,-0.00095314833,0.5005516
3.175,1.0063661,-0.00014590934,-0.00094825549,0.5005558
3.176,1.0063174,-0.00014685513,-0.00094331962,0.50055993
3.177,1.006269,-0.00014779596,-0.00093834184,0.500564
3.178,1.0062209,-0.0001487318,-0.00093332322,0.500568
3.179,1.0061732,-0.0001496626,-0.00092826484,0.50057194
3.18,1.0061257,-0.00015058832,-0.00092316775,0.50057582
3.181,1.0060786,-0.00015150892,-0.000918033,0.50057963
3.182,1.0060318,-0.00015242437,-0.00091286162,0.50058338
3.183,1.0059853,-0.00015333463,-0.00090765463,0.50058707
3.184,1.0059391,-0.00015423967,-0.00090241305,0.5005907
3.185,1.0058933,-0.00015513945,-0.00089713785,0.50059427
3.186,1.0058477,-0.00015603393,-0.00089183004,0.50059778
3.187,1.0058025,-0.00015692309,-0.00088649056,0.50060122
3.188,1.0057575,-0.0001578069,-0.00088112039,0.50060461
3.189,1.0057129,-0.00015868533,-0.00087572047,0.50060794
3.19,1.0056686,-0.00015955833,-0.00087029173,0.50061122
3.191,1.0056246,-0.0001604259,-0.00086483509,0.50061443
3.192,1.0055809,-0.000161288,-0.00085935146,0.50061759
3.193,1.0055375,-0.00016214459,-0.00085384173,0.5006207
3.194,1.0054945,-0.00016299567,-0.0008483068,0.50062374
3.195,1.0054517,-0.0001638412,-0.00084274753,0.50062673
3.196,1.0054092,-0.00016468116,-0.00083716478,0.50062967
3.197,1.0053671,-0.00016551552,-0.00083155942,0.50063256
3.198,1.0053252,-0.00016634427,-0.00082593227,0.50063538
3.199,1.0052836,-0.00016716738,-0.00082028416,0.50063816
3.2,1.0052424,-0.00016798483,-0.00081461591,0.50064089
3.201,1.0052014,-0.0001687966,-0.00080892833,0.50064356
3.202,1.0051608,-0.00016960268,-0.00080322221,0.50064618
3.203,1.0051204,-0.00017040304,-0.00079749833,0.50064875
3.204,1.0050803,-0.00017119767,-0.00079175747,0.50065127
3.205,1.0050405,-0.00017198655,-0.00078600039,0.50065373
3.206,1.005001,-0.00017276967,-0.00078022783,0.50065615
3.207,1.0049618,-0.000173547,-0.00077444055,0.50065852
3.208,1.0049229,-0.00017431854,-0.00076863927,0.50066084
3.209,1.0048843,-0.00017508428,-0.00076282471,0.50066312
3.21,1.004846,-0.00017584419,-0.00075699759,0.50066534
3.211,1.0048079,-0.00017659827,-0.00075115859,0.50066752
3.212,1.0047701,-0.0001773465,-0.00074530843,0.50066965
3.213,1.0047327,-0.00017808888,-0.00073944776,0.50067174
3.214,1.0046955,-0.0001788254,-0.00073357727,0.50067378
3.215,1.0046585,-0.00017955603,-0.00072769761,0.50067577
3.216,1.0046219,-0.00018028079,-0.00072180944,0.50067772
3.217,1.0045855,-0.00018099965,-0.00071591339,0.50067963
3.218,1.0045494,-0.00018171261,-0.00071001011,0.50068149
3.219,1.0045136,-0.00018241967,-0.00070410021,0.50068331
3.22,1.004478,-0.00018312081,-0.0006981843,0.50068508
3.221,1.0044427,-0.00018381603,-0.000692263,0.50068681
3.222,1.0044077,-0.00018450533,-0.00068633689,0.5006885
3.223,1.0043729,-0.00018518871,-0.00068040657,0.50069015
3.224,1.0043384,-0.00018586615,-0.0006744726,0.50069176
3.225,1.0043042,-0.00018653765,-0.00066853557,0.50069333
3.226,1.0042702,-0.00018720322,-0.00066259603,0.50069485
3.227,1.0042365,-0.00018786284,-0.00065665453,0.50069634
3.228,1.004203,-0.00018851653,-0.00065071162,0.50069778
3.229,1.0041698,-0.00018916427,-0.00064476782,0.50069919
3.23,1.0041369,-0.00018980606,-0.00063882368,0.50070056
3.231,1.0041042,-0.00019044191,-0.0006328797,0.50070189
3.232,1.0040718,-0.00019107182,-0.0006269364,0.50070318
3.233,1.0040396,-0.00019169579,-0.00062099427,0.50070444
3.234,1.0040076,-0.00019231381,-0.00061505382,0.50070565
3.235,1.0039759,-0.00019292589,-0.00060911553,0.50070684
3.236,1.0039445,-0.00019353204,-0.00060317988,0.50070798
3.237,1.0039133,-0.00019413225,-0.00059724733,0.50070909
3.238,1.0038823,-0.00019472654,-0.00059131836,0.50071016
3.239,1.0038516,-0.00019531489,-0.00058539341,0.5007112
3.24,1.0038211,-0.00019589733,-0.00057947294,0.5007122
3.241,1.0037908,-0.00019647384,-0.00057355739,0.50071317
3.242,1.0037608,-0.00019704444,-0.00056764718,0.5007141
3.243,1.003731,-0.00019760914,-0.00056174276,0.500715
3.244,1.0037014,-0.00019816793,-0.00055584453,0.50071587
3.245,1.0036721,-0.00019872083,-0.00054995291,0.50071671
3.246,1.003643,-0.00019926784,-0.0005440683,0.50071751
3.247,1.0036141,-0.00019980897,-0.00053819111,0.50071828
3.248,1.0035855,-0.00020034422,-0.00053232172,0.50071901
3.249,1.003557,-0.00020087361,-0.00052646052,0.50071972
3.25,1.0035288,-0.00020139715,-0.00052060789,0.50072039
3.251,1.0035008,-0.00020191483,-0.00051476419,0.50072104
3.252,1.0034731,-0.00020242668,-0.0005089298,0.50072165
3.253,1.0034455,-0.00020293269,-0.00050310508,0.50072223
3.254,1.0034182,-0.00020343289,-0.00049729037,0.50072279
3.255,1.003391,-0.00020392728,-0.00049148602,0.50072331
3.256,1.0033641,-0.00020441587,-0.00048569237,0.50072381
3.257,1.0033374,-0.00020489867,-0.00047990975,0.50072427
3.258,1.0033109,-0.00020537569,-0.0004741385,0.50072471
3.259,1.0032846,-0.00020584695,-0.00046837893,0.50072512
3.26,1.0032586,-0.00020631245,-0.00046263137,0.5007255
3.261,1.0032327,-0.00020677222,-0.00045689611,0.50072585
3.262,1.003207,-0.00020722625,-0.00045117347,0.50072618
3.263,1.0031816,-0.00020767457,-0.00044546373,0.50072648
3.264,1.0031563,-0.00020811718,-0.00043976721,0.50072675
3.265,1.0031312,-0.00020855411,-0.00043408418,0.500727
3.266,1.0031063,-0.00020898535,-0.00042841492,0.50072722
3.267,1.0030817,-0.00020941094,-0.00042275971,0.50072742
3.268,1.0030572,-0.00020983088,-0.00041711882,0.50072758
3.269,1.0030329,-0.00021024518,-0.00041149251,0.50072773
3.27,1.0030088,-0.00021065387,-0.00040588106,0.50072785
3.271,1.0029849,-0.00021105695,-0.0004002847,0.50072794
3.272,1.0029611,-0.00021145444,-0.0003947037,0.50072801
3.273,1.0029376,-0.00021184636,-0.00038913829,0.50072806
3.274,1.0029143,-0.00021223272,-0.00038358872,0.50072808
3.275,1.0028911,-0.00021261354,-0.00037805522,0.50072808
3.276,1.0028681,-0.00021298884,-0.00037253802,0.50072806
3.277,1.0028453,-0.00021335863,-0.00036703735,0.50072802
3.278,1.0028227,-0.00021372292,-0.00036155342,0.50072795
3.279,1.0028002,-0.00021408174,-0.00035608645,0.50072786
3.28,1.002778,-0.0002144351,-0.00035063666,0.50072774
3.281,1.0027559,-0.00021478302,-0.00034520425,0.50072761
3.282,1.002734,-0.00021512551,-0.00033978942,0.50072745
3.283,1.0027122,-0.0002154626,-0.00033439237,0.50072727
3.284,1.0026906,-0.0002157943,-0.00032901329,0.50072707
3.285,1.0026692,-0.00021612064,-0.00032365237,0.50072686
3.286,1.002648,-0.00021644162,-0.00031830979,0.50072662
3.287,1.0026269,-0.00021675726,-0.00031298574,0.50072636
3.288,1.002606,-0.00021706759,-0.00030768039,0.50072608
3.289,1.0025853,-0.00021737263,-0.00030239391,0.50072578
3.29,1.0025647,-0.00021767239,-0.00029712647,0.50072546
3.291,1.0025443,-0.00021796689,-0.00029187824,0.50072512
3.292,1.0025241,-0.00021825615,-0.00028664937,0.50072476
3.293,1.002504,-0.00021854019,-0.00028144002,0.50072438
3.294,1.0024841,-0.00021881904,-0.00027625033,0.50072399
3.295,1.0024643,-0.0002190927,-0.00027108047,0.50072358
3.296,1.0024447,-0.0002193612,-0.00026593057,0.50072314
3.297,1.0024252,-0.00021962457,-0.00026080077,0.5007227
3.298,1.0024059,-0.00021988281,-0.00025569121,0.50072223
3.299,1.0023868,-0.00022013596,-0.00025060202,0.50072175
3.3,1.0023678,-0.00022038402,-0.00024553334,0.50072124
3.301,1.0023489,-0.00022062703,-0.00024048528,0.50072073
3.302,1.0023302,-0.000220865,-0.00023545798,0.50072019
3.303,1.0023117,-0.00022109795,-0.00023045154,0.50071964
3.304,1.0022933,-0.00022132591,-0.00022546609,0.50071907
3.305,1.002275,-0.00022154889,-0.00022050173,0.50071849
3.306,1.0022569,-0.00022176692,-0.00021555858,0.50071789
3.307,1.002239,-0.00022198002,-0.00021063674,0.50071727
3.308,1.0022211,-0.0002221882,-0.00020573631,0.50071664
3.309,1.0022035,-0.0002223915,-0.0002008574,0.500716
3.31,1.0021859,-0.00022258992,-0.00019600009,0.50071533
3.311,1.0021685,-0.0002227835,-0.00019116449,0.50071466
3.312,1.0021512,-0.00022297226,-0.00018635067,0.50071397
3.313,1.0021341,-0.00022315621,-0.00018155874,0.50071326
3.314,1.0021171,-0.00022333538,-0.00017678876,0.50071254
3.315,1.0021003,-0.0002235098,-0.00017204083,0.50071181
3.316,1.0020835,-0.00022367947,-0.00016731502,0.50071106
3.317,1.0020669,-0.00022384444,-0.0001626114,0.5007103
3.318,1.0020505,-0.0002240047,-0.00015793005,0.50070953
3.319,1.0020342,-0.0002241603,-0.00015327104,0.50070874
3.32,1.002018,-0.00022431125,-0.00014863443,0.50070794
3.321,1.0020019,-0.00022445758,-0.00014402029,0.50070712
3.322,1.0019859,-0.0002245993,-0.00013942868,0.50070629
3.323,1.0019701,-0.00022473644,-0.00013485966,0.50070546
3.324,1.0019544,-0.00022486903,-0.00013031328,0.5007046
3.325,1.0019389,-0.00022499708,-0.0001257896,0.50070374
3.326,1.0019234,-0.00022512062,-0.00012128867,0.50070286
3.327,1.0019081,-0.00022523966,-0.00011681053,0.50070197
3.328,1.0018929,-0.00022535424,-0.00011235524,0.50070107
3.329,1.0018778,-0.00022546438,-0.00010792284,0.50070016
3.33,1.0018629,-0.0002255701,-0.00010351336,0.50069924
3.331,1.001848,-0.00022567142,-9.9126852e-05,0.50069831
3.332,1.0018333,-0.00022576836,-9.4763348e-05,0.50069736
3.333,1.0018187,-0.00022586095,-9.0422882e-05,0.5006964
3.334,1.0018042,-0.00022594921,-8.6105488e-05,0.50069544
3.335,1.0017899,-0.00022603317,-8.1811194e-05,0.50069446
3.336,1.0017756,-0.00022611284,-7.7540029e-05,0.50069347
3.337,1.0017615,-0.00022618826,-7.3292017e-05,0.50069247
3.338,1.0017474,-0.00022625943,-6.9067184e-05,0.50069147
3.339,1.0017335,-0.0002263264,-6.4865549e-05,0.50069045
3.34,1.0017197,-0.00022638917,-6.0687133e-05,0.50068942
3.341,1.001706,-0.00022644778,-5.6531953e-05,0.50068838
3.342,1.0016924,-0.00022650224,-5.2400024e-05,0.50068733
3.343,1.0016789,-0.00022655259,-4.8291359e-05,0.50068628
3.344,1.0016656,-0.00022659884,-4.4205971e-05,0.50068521
3.345,1.0016523,-0.00022664101,-4.0143867e-05,0.50068414
3.346,1.0016391,-0.00022667913,-3.6105058e-05,0.50068305
3.347,1.0016261,-0.00022671323,-3.2089547e-05,0.50068196
3.348,1.0016131,-0.00022674332,-2.8097339e-05,0.50068086
3.349,1.0016003,-0.00022676943,-2.4128437e-05,0.50067975
3.35,1.0015875,-0.00022679158,-2.018284e-05,0.50067863
3.351,1.0015749,-0.0002268098,-1.6260548e-05,0.5006775
3.352,1.0015623,-0.00022682411,-1.2361558e-05,0.50067637
3.353,1.0015499,-0.00022683453,-8.4858642e-06,0.50067523
3.354,1.0015375,-0.00022684109,-4.6334612e-06,0.50067408
3.355,1.0015253,-0.00022684381,-8.0434079e-07,0.50067292
3.356,1.0015131,-0.00022684271,3.0015065e-06,0.50067175
3.357,1.0015011,-0.00022683781,6.7840918e-06,0.50067058
3.358,1.0014891,-0.00022682915,1.0543428e-05,0.5006694
3.359,1.0014772,-0.00022681673,1.4279529e-05,0.50066821
3.36,1.0014655,-0.0002268006,1.799241e-05,0.50066701
3.361,1.0014538,-0.00022678076,2.1682089e-05,0.50066581
3.362,1.0014422,-0.00022675724,2.5348585e-05,0.5006646
3.363,1.0014307,-0.00022673007,2.8991916e-05,0.50066339
3.364,1.0014193,-0.00022669926,3.2612106e-05,0.50066217
3.365,1.001408,-0.00022666485,3.6209176e-05,0.50066094
3.366,1.0013968,-0.00022662685,3.9783152e-05,0.5006597
3.367,1.0013857,-0.00022658529,4.3334058e-05,0.50065846
3.368,1.0013746,-0.00022654019,4.6861921e-05,0.50065721
3.369,1.0013637,-0.00022649158,5.0366769e-05,0.50065596
3.37,1.0013528,-0.00022643947,5.3848632e-05,0.5006547
3.371,1.001342,-0.00022638389,5.7307541e-05,0.50065344
3.372,1.0013313,-0.00022632486,6.0743527e-05,0.50065216
3.373,1.0013207,-0.00022626241,6.4156624e-05,0.50065089
3.374,1.0013102,-0.00022619655,6.7546866e-05,0.50064961
3.375,1.0012998,-0.00022612732,7.0914287e-05,0.50064832
3.376,1.0012894,-0.00022605473,7.4258926e-05,0.50064703
3.377,1.0012791,-0.00022597881,7.7580819e-05,0.50064573
3.378,1.0012689,-0.00022589958,8.0880005e-05,0.50064443
3.379,1.0012588,-0.00022581706,8.4156524e-05,0.50064312
3.38,1.0012488,-0.00022573127,8.7410418e-05,0.50064181
3.381,1.0012388,-0.00022564224,9.0641728e-05,0.50064049
3.382,1.001229,-0.00022555,9.3850496e-05,0.50063917
3.383,1.0012192,-0.00022545455,9.7036769e-05,0.50063784
3.384,1.0012095,-0.00022535593,0.00010020059,0.50063651
3.385,1.0011998,-0.00022525416,0.000103342,0.50063517
3.386,1.0011903,-0.00022514925,0.00010646106,0.50063383
3.387,1.0011808,-0.00022504124,0.0001095578,0.50063249
3.388,1.0011714,-0.00022493015,0.00011263229,0.50063114
3.389,1.001162,-0.00022481598,0.00011568456,0.50062979
3.39,1.0011528,-0.00022469878,0.00011871466,0.50062843
3.391,1.0011436,-0.00022457856,0.00012172266,0.50062707
3.392,1.0011345,-0.00022445535,0.0001247086,0.50062571
3.393,1.0011254,-0.00022432915,0.00012767253,0.50062434
3.394,1.0011165,-0.00022420001,0.00013061452,0.50062297
3.395,1.0011076,-0.00022406793,0.0001335346,0.5006216
3.396,1.0010987,-0.00022393295,0.00013643285,0.50062022
3.397,1.00109,-0.00022379507,0.00013930931,0.50061884
3.398,1.0010813,-0.00022365433,0.00014216404,0.50061745
3.399,1.0010727,-0.00022351075,0.0001449971,0.50061607
3.4,1.0010641,-0.00022336435,0.00014780856,0.50061468
3.401,1.0010557,-0.00022321514,0.00015059846,0.50061328
3.402,1.0010472,-0.00022306316,0.00015336686,0.50061189
3.403,1.0010389,-0.00022290842,0.00015611384,0.50061049
3.404,1.0010306,-0.00022275094,0.00015883944,0.50060909
3.405,1.0010224,-0.00022259074,0.00016154374,0.50060768
3.406,1.0010143,-0.00022242786,0.00016422679,0.50060628
3.407,1.0010062,-0.0002222623,0.00016688865,0.50060487
3.408,1.0009982,-0.00022209409,0.0001695294,0.50060345
3.409,1.0009902,-0.00022192325,0.00017214909,0.50060204
3.41,1.0009823,-0.0002217498,0.00017474779,0.50060062
3.411,1.0009745,-0.00022157376,0.00017732556,0.5005992
3.412,1.0009667,-0.00022139515,0.00017988248,0.50059778
3.413,1.000959,-0.000221214,0.0001824186,0.50059636
3.414,1.0009514,-0.00022103032,0.000184934,0.50059494
3.415,1.0009438,-0.00022084414,0.00018742874,0.50059351
3.416,1.0009363,-0.00022065547,0.00018990289,0.50059208
3.417,1.0009288,-0.00022046434,0.00019235652,0.50059065
3.418,1.0009214,-0.00022027076,0.0001947897,0.50058922
3.419,1.0009141,-0.00022007477,0.00019720249,0.50058778
3.42,1.0009068,-0.00021987637,0.00019959497,0.50058635
3.421,1.0008995,-0.00021967558,0.00020196721,0.50058491
3.422,1.0008924,-0.00021947244,0.00020431928,0.50058347
3.423,1.0008853,-0.00021926695,0.00020665125,0.50058203
3.424,1.0008782,-0.00021905914,0.00020896318,0.50058059
3.425,1.0008712,-0.00021884903,0.00021125516,0.50057915
3.426,1.0008643,-0.00021863664,0.00021352726,0.5005777
3.427,1.0008574,-0.00021842198,0.00021577954,0.50057626
3.428,1.0008505,-0.00021820509,0.00021801209,0.50057481
3.429,1.0008438,-0.00021798597,0.00022022497,0.50057337
3.43,1.000837,-0.00021776464,0.00022241826,0.50057192
3.431,1.0008304,-0.00021754114,0.00022459203,0.50057047
3.432,1.0008238,-0.00021731547,0.00022674636,0.50056902
3.433,1.0008172,-0.00021708765,0.00022888132,0.50056757
3.434,1.0008107,-0.00021685771,0.00023099698,0.50056612
3.435,1.0008042,-0.00021662566,0.00023309343,0.50056466
3.436,1.0007978,-0.00021639153,0.00023517074,0.50056321
3.437,1.0007914,-0.00021615533,0.00023722898,0.50056176
3.438,1.0007851,-0.00021591708,0.00023926824,0.5005603
3.439,1.0007789,-0.0002156768,0.00024128858,0.50055885
3.44,1.0007727,-0.00021543451,0.00024329008,0.50055739
3.441,1.0007665,-0.00021519022,0.00024527282,0.50055594
3.442,1.0007604,-0.00021494397,0.00024723688,0.50055448
3.443,1.0007543,-0.00021469576,0.00024918233,0.50055303
3.444,1.0007483,-0.00021444561,0.00025110926,0.50055157
3.445,1.0007424,-0.00021419354,0.00025301774,0.50055012
3.446,1.0007364,-0.00021393958,0.00025490784,0.50054866
3.447,1.0007306,-0.00021368373,0.00025677965,0.5005472
3.448,1.0007248,-0.00021342603,0.00025863324,0.50054575
3.449,1.000719,-0.00021316647,0.0002604687,0.50054429
3.45,1.0007132,-0.00021290509,0.0002622861,0.50054283
3.451,1.0007076,-0.00021264191,0.00026408552,0.50054138
3.452,1.0007019,-0.00021237693,0.00026586704,0.50053992
3.453,1.0006963,-0.00021211018,0.00026763073,0.50053846
3.454,1.0006908,-0.00021184167,0.00026937669,0.50053701
3.455,1.0006853,-0.00021157143,0.00027110498,0.50053555
3.456,1.0006798,-0.00021129947,0.00027281569,0.5005341
3.457,1.0006744,-0.00021102581,0.00027450889,0.50053264
3.458,1.000669,-0.00021075046,0.00027618467,0.50053119
3.459,1.0006637,-0.00021047344,0.0002778431,0.50052974
3.46,1.0006584,-0.00021019478,0.00027948427,0.50052828
3.461,1.0006531,-0.00020991448,0.00028110825,0.50052683
3.462,1.0006479,-0.00020963257,0.00028271513,0.50052538
3.463,1.0006428,-0.00020934905,0.00028430499,0.50052392
3.464,1.0006377,-0.00020906396,0.0002858779,0.50052247
3.465,1.0006326,-0.0002087773,0.00028743394,0.50052102
3.466,1.0006275,-0.0002084891,0.0002889732,0.50051957
3.467,1.0006225,-0.00020819936,0.00029049575,0.50051812
3.468,1.0006176,-0.00020790811,0.00029200168,0.50051668
3.469,1.0006126,-0.00020761537,0.00029349107,0.50051523
3.47,1.0006078,-0.00020732114,0.000294964,0.50051378
3.471,1.0006029,-0.00020702544,0.00029642054,0.50051234
3.472,1.0005981,-0.0002067283,0.00029786078,0.50051089
3.473,1.0005933,-0.00020642973,0.00029928479,0.50050945
3.474,1.0005886,-0.00020612974,0.00030069267,0.50050801
3.475,1.0005839,-0.00020582835,0.00030208448,0.50050656
3.476,1.0005793,-0.00020552557,0.00030346031,0.50050512
3.477,1.0005746,-0.00020522143,0.00030482024,0.50050368
3.478,1.0005701,-0.00020491594,0.00030616435,0.50050225
3.479,1.0005655,-0.00020460911,0.00030749272,0.50050081
3.48,1.000561,-0.00020430096,0.00030880543,0.50049937
3.481,1.0005565,-0.0002039915,0.00031010257,0.50049794
3.482,1.0005521,-0.00020368076,0.0003113842,0.50049651
3.483,1.0005477,-0.00020336874,0.00031265041,0.50049507
3.484,1.0005433,-0.00020305546,0.00031390128,0.50049364
3.485,1.000539,-0.00020274094,0.0003151369,0.50049221
3.486,1.0005347,-0.00020242519,0.00031635733,0.50049079
3.487,1.0005304,-0.00020210823,0.00031756267,0.50048936
